2.538,-1.023,3.043
2.139,-1.034,3.776
2.494,-1.040,3.626
2.643,-1.030,3.324
2.214,-1.032,3.821
2.637,-1.025,3.307
2.713,-1.029,3.141
2.306,-1.038,3.853
2.638,-1.019,3.162
2.567,-1.028,3.212
2.359,-1.014,3.214
2.740,-1.027,2.940
2.559,-1.023,3.163
2.634,-0.963,3.025
2.610,-1.029,3.463
2.555,-0.989,3.534
2.532,-1.027,3.590
2.114,-1.069,3.723
2.739,-1.023,3.561
2.001,-0.967,3.610
2.653,-1.097,2.937
2.460,-1.039,3.028
2.937,-0.997,3.239
2.715,-0.979,3.050
2.257,-1.015,3.291
2.165,-1.033,3.766
2.304,-1.041,3.871
2.695,-1.017,3.036
2.616,-1.021,3.212
2.576,-0.989,3.239
2.152,-0.987,3.395
2.338,-1.011,3.628
2.609,-0.989,3.233
2.146,-1.013,3.374
2.746,-1.027,3.028
2.576,-1.004,3.725
1.964,-0.994,3.595
2.409,-0.989,3.009
2.674,-1.002,3.367
2.433,-1.004,3.979
2.280,-1.032,3.146
2.709,-0.981,3.598
2.092,-1.026,3.380
2.544,-1.073,3.697
2.619,-1.009,3.259
2.464,-1.001,3.943
2.114,-1.033,3.259
2.837,-1.030,3.160
1.936,-0.919,3.522
2.390,-1.019,3.692
2.379,-0.984,2.906
2.835,-0.987,3.359
2.278,-1.016,3.906
2.181,-1.044,3.786
2.312,-1.032,3.527
2.305,-1.026,3.055
2.256,-1.026,3.218
2.782,-1.020,3.479
2.063,-0.988,3.686
2.131,-1.000,3.390
2.592,-1.033,3.483
2.515,-0.955,3.911
2.769,-1.031,3.528
2.401,-1.014,2.981
2.371,-0.998,3.043
1.913,-1.061,3.657
2.396,-1.024,3.090
2.302,-1.047,3.211
2.010,-1.006,3.617
2.491,-1.018,3.127
2.682,-1.020,3.029
2.530,-1.024,3.280
2.352,-1.011,3.555
2.191,-1.039,3.839
2.386,-1.031,3.906
2.210,-1.034,3.856
2.248,-1.049,3.816
2.630,-1.028,3.264
2.764,-1.019,3.108
2.252,-1.017,3.527
2.425,-1.008,3.437
2.587,-1.035,3.503
2.356,-1.027,2.984
1.904,-1.038,3.668
2.453,-1.035,3.813
2.213,-1.054,3.754
2.619,-1.024,3.045
2.700,-1.015,3.427
2.363,-1.014,3.478
2.182,-1.032,3.753
2.386,-1.019,3.367
2.497,-0.969,3.204
2.237,-1.042,3.705
2.578,-1.034,3.666
2.593,-1.036,3.020
2.041,-1.059,3.765
2.466,-1.012,3.164
2.493,-1.042,4.039
2.409,-1.048,3.078
2.270,-1.040,3.356
2.608,-1.024,3.631
2.562,-1.021,3.021
2.002,-1.042,3.448
1.975,-1.051,3.437
2.094,-0.994,3.286
1.867,-1.044,3.526
1.977,-0.839,3.475
2.682,-0.988,3.558
2.569,-0.973,3.779
2.776,-1.017,3.550
2.841,-1.063,3.505
2.456,-1.096,3.432
2.337,-1.044,3.580
2.659,-1.018,3.625
2.165,-1.027,3.455
2.231,-1.035,3.342
2.032,-1.033,3.350
2.292,-1.025,3.081
2.936,-0.942,3.214
2.508,-1.058,3.611
2.486,-0.991,3.055
2.672,-1.022,3.128
2.568,-1.040,3.916
2.750,-1.009,3.602
2.164,-1.069,3.187
1.872,-0.982,3.614
2.653,-1.025,3.669
2.738,-1.044,3.489
2.477,-0.981,3.071
2.103,-1.064,3.670
2.724,-1.007,3.132
2.671,-1.006,3.005
2.437,-1.030,3.495
2.390,-0.987,3.399
2.423,-0.982,3.383
2.602,-1.023,3.181
2.374,-1.018,3.486
2.568,-1.034,3.161
2.243,-1.051,3.593
2.345,-1.020,3.418
2.588,-1.006,3.068
2.080,-1.031,3.738
2.600,-1.014,3.030
2.358,-1.034,3.321
2.414,-1.022,3.234
2.430,-1.039,3.162
2.400,-1.001,3.193
2.362,-1.023,3.227
2.573,-1.008,2.953
2.219,-1.014,3.357
2.469,-1.018,3.015
2.476,-0.998,2.996
2.342,-1.021,3.106
2.369,-0.972,3.639
2.408,-1.031,3.022
2.219,-0.982,3.511
2.140,-1.037,3.733
2.390,-1.030,3.432
2.299,-1.015,3.619
2.429,-1.023,2.999
2.596,-0.973,3.557
2.162,-1.005,3.470
2.491,-1.045,2.894
2.556,-1.028,3.048
2.001,-1.022,3.455
2.693,-1.038,3.295
2.407,-1.004,3.105
2.505,-1.007,4.047
2.277,-1.037,3.573
2.433,-1.042,3.454
2.284,-1.052,3.788
2.431,-1.009,4.020
2.669,-1.013,3.476
2.741,-0.962,3.651
2.873,-1.025,3.236
2.126,-1.045,3.273
2.319,-1.026,3.090
2.424,-1.005,2.989
2.328,-1.030,3.787
2.602,-1.027,3.383
2.241,-1.005,3.310
2.562,-0.991,3.333
2.254,-1.032,3.310
2.507,-1.013,3.053
2.328,-1.009,3.519
2.491,-1.024,3.283
2.470,-1.017,3.265
2.032,-1.018,3.674
2.471,-1.016,3.995
2.142,-1.023,3.293
2.679,-1.031,3.770
2.324,-1.019,3.537
2.888,-0.962,3.358
2.456,-1.072,3.459
2.874,-0.997,3.385
2.333,-1.042,3.042
2.564,-1.003,2.994
2.445,-1.003,2.980
2.339,-1.079,3.310
2.180,-0.995,3.318
2.790,-0.949,3.303
2.863,-1.074,3.326
2.512,-1.019,3.183
2.272,-1.034,3.434
2.374,-1.006,3.058
2.365,-1.004,2.990
2.521,-1.040,3.765
2.696,-0.994,3.442
2.179,-1.022,3.726
2.485,-1.018,3.557
2.539,-1.033,3.343
2.536,-1.004,3.387
2.377,-1.038,3.606
2.620,-1.022,3.261
2.280,-1.004,3.668
2.652,-1.005,3.144
2.674,-1.016,3.372
2.611,-0.993,3.057
2.595,-1.001,3.050
2.278,-1.019,3.417
2.101,-1.017,3.579
2.191,-1.014,3.454
2.848,-1.024,3.468
2.797,-1.039,3.606
1.958,-1.042,3.606
1.982,-1.013,3.568
1.994,-1.051,3.533
2.945,-1.054,3.404
2.954,-0.997,3.377
2.929,-0.990,3.421
2.841,-0.981,3.464
2.882,-0.994,3.328
2.361,-1.044,3.670
2.188,-1.030,3.528
2.016,-1.018,3.422
2.590,-1.017,3.836
2.211,-1.016,3.655
2.654,-1.040,3.222
2.733,-1.043,3.214
2.463,-1.051,4.003
2.418,-1.071,3.952
2.364,-1.064,3.811
2.233,-1.033,3.768
2.388,-1.144,4.023
2.233,-1.056,3.900
1.962,-1.054,3.419
2.382,-1.005,2.992
2.563,-1.043,3.983
2.338,-1.015,3.176
2.423,-1.021,3.200
2.322,-1.037,3.366
2.377,-1.013,3.484
2.252,-1.054,3.653
2.553,-1.005,3.275
2.451,-1.020,3.414
2.656,-1.022,3.159
2.609,-0.990,3.239
2.731,-1.025,3.510
2.444,-1.051,3.788
2.564,-1.092,3.854
2.527,-1.023,3.571
2.627,-1.045,3.373
2.303,-1.010,3.698
2.700,-1.010,3.140
2.608,-1.013,3.241
2.328,-1.036,3.424
2.402,-1.012,3.077
2.523,-1.019,3.012
2.234,-1.018,3.421
2.531,-1.051,3.596
2.191,-0.979,3.614
2.575,-1.038,3.249
2.419,-1.037,3.809
2.596,-1.018,3.726
2.381,-1.065,3.064
2.588,-1.038,3.486
2.595,-1.015,3.389
2.142,-0.975,3.575
2.099,-1.020,3.765
2.798,-1.070,3.531
2.584,-1.051,3.782
2.792,-1.034,3.325
2.695,-1.041,3.356
2.472,-1.034,3.555
2.204,-1.053,3.831
2.658,-0.998,3.202
2.301,-1.020,3.650
2.525,-1.054,3.293
2.443,-1.029,3.301
2.472,-1.015,3.254
2.573,-1.005,3.090
2.438,-1.012,3.160
2.471,-1.005,3.075
2.072,-1.021,3.541
2.013,-1.017,3.544
2.683,-1.000,3.566
2.655,-1.024,3.382
2.490,-1.020,3.085
2.284,-1.020,3.329
2.777,-1.045,3.499
2.451,-1.096,4.010
2.619,-1.025,3.645
2.511,-1.059,3.178
2.202,-1.048,3.544
2.656,-1.033,3.447
2.406,-1.002,3.160
2.124,-1.050,3.659
2.580,-1.015,3.144
2.178,-1.040,3.819
2.442,-1.026,3.588
2.763,-1.015,3.356
2.199,-1.008,3.200
2.262,-1.026,3.164
2.424,-1.040,3.889
2.346,-1.025,3.091
2.128,-1.001,3.358
2.767,-1.002,3.344
2.448,-1.007,3.030
2.312,-0.991,3.209
2.464,-1.060,3.681
1.981,-1.052,3.601
2.593,-1.046,3.485
2.378,-1.024,3.152
2.469,-1.035,3.587
2.538,-1.041,3.470
2.568,-1.006,3.377
2.502,-1.052,3.105
2.453,-1.034,3.227
2.459,-1.012,3.367
2.572,-1.019,3.133
2.468,-1.030,3.302
2.313,-1.017,3.468
2.539,-1.023,3.186
2.099,-1.020,3.378
2.004,-1.036,3.492
2.483,-1.019,3.297
2.239,-1.014,3.690
2.145,-1.059,3.839
2.234,-1.060,3.698
2.573,-1.011,2.954
2.443,-1.011,3.108
2.608,-1.026,3.190
2.531,-1.027,3.280
2.242,-1.047,3.638
2.086,-1.033,3.836
2.146,-1.012,3.753
2.432,-1.010,3.129
2.226,-1.060,3.644
2.529,-1.010,3.249
2.248,-1.045,3.589
2.542,-1.036,3.216
2.550,-1.013,3.200
2.288,-1.014,3.343
2.155,-1.037,3.677
2.513,-1.003,3.219
2.198,-1.026,3.475
2.500,-0.992,3.231
2.291,-1.011,3.485
2.426,-1.027,3.315
2.349,-1.021,3.352
2.382,-1.052,3.886
2.488,-1.016,3.718
2.767,-0.998,3.279
2.630,-1.008,3.464
2.557,-1.014,3.386
1.939,-1.029,3.559
1.907,-1.013,3.523
2.591,-1.002,3.407
2.264,-1.056,3.918
2.158,-0.980,3.656
2.431,-0.991,4.021
2.179,-1.019,3.256
2.193,-1.007,3.317
1.939,-1.015,3.631
2.139,-1.018,3.408
2.324,-1.005,3.237
2.247,-1.024,3.439
2.263,-1.031,3.642
2.568,-1.005,3.264
2.587,-1.042,3.504
1.831,-1.001,3.596
2.243,-1.025,3.127
2.450,-1.040,3.757
2.071,-1.018,3.334
1.971,-1.028,3.458
2.176,-1.032,3.223
1.886,-0.984,3.601
2.570,-1.036,3.546
2.485,-1.020,3.653
2.250,-1.021,3.218
2.592,-1.005,3.417
2.505,-1.002,3.529
2.561,-1.009,3.443
2.273,-1.039,3.806
1.944,-1.023,3.612
2.538,-1.012,3.446
2.555,-1.029,3.420
2.301,-1.011,3.735
2.191,-1.029,3.845
2.365,-1.008,3.157
2.436,-0.998,3.485
2.443,-1.017,3.388
2.493,-1.025,3.579
2.300,-1.041,3.577
2.275,-1.030,3.524
1.956,-1.018,3.739
2.446,-1.004,3.267
2.389,-1.016,3.577
2.055,-1.015,3.676
2.157,-1.007,3.643
2.158,-0.993,3.585
2.001,-1.052,3.599
2.054,-1.021,3.320
2.467,-1.033,3.814
1.969,-1.057,3.451
2.002,-1.022,3.340
2.191,-0.985,3.186
2.393,-1.005,3.116
1.945,-0.982,3.529
2.253,-1.010,3.277
2.384,-1.012,3.191
1.921,-0.997,3.690
2.416,-1.005,3.214
2.291,-1.014,3.319
2.253,-0.989,3.185
2.419,-1.013,3.385
2.459,-1.002,3.384
2.318,-1.004,3.347
1.973,-1.015,3.468
2.485,-1.006,3.460
2.299,-1.031,3.703
2.309,-1.014,3.712
2.379,-1.021,3.324
2.287,-1.012,3.087
2.650,-1.005,3.350
2.550,-1.032,3.455
2.389,-1.036,3.654
2.302,-1.002,3.051
2.504,-1.015,3.209
2.538,-1.011,3.399
2.413,-1.010,3.340
2.391,-1.024,3.384
2.260,-1.016,3.687
2.292,-1.010,3.040
2.106,-1.017,3.235
2.089,-1.013,3.209
2.130,-1.014,3.172
2.116,-1.012,3.186
2.054,-1.017,3.254
2.002,-1.019,3.623
1.855,-1.025,3.469
2.272,-1.017,3.114
2.169,-1.016,3.242
2.193,-1.011,3.266
2.339,-1.020,3.047
2.506,-0.978,3.439
2.358,-1.005,3.057
2.123,-1.021,3.094
1.915,-1.025,3.660
2.174,-1.013,3.040
1.897,-1.016,3.643
2.360,-1.025,3.356
2.277,-1.006,3.154
2.495,-1.010,3.201
2.093,-0.947,3.666
1.959,-1.025,3.618
1.984,-1.011,3.288
2.420,-1.051,3.179
2.125,-1.085,3.304
1.842,-1.008,3.420
2.364,-1.016,2.888
2.154,-1.026,3.103
2.212,-1.030,3.066
1.779,-1.037,3.601
2.161,-1.008,3.229
1.851,-1.016,3.643
2.173,-1.023,3.395
2.423,-1.018,3.198
2.213,-1.017,3.833
2.378,-1.013,3.255
2.300,-1.016,3.701
2.462,-1.019,3.486
2.457,-1.016,3.276
2.400,-0.960,3.402
2.501,-0.998,3.370
2.422,-1.004,3.434
2.380,-1.027,3.513
2.147,-1.011,3.764
2.353,-1.019,3.489
2.103,-1.021,3.746
2.389,-1.015,3.354
2.177,-1.019,3.020
2.163,-1.015,3.065
2.193,-1.004,3.055
2.141,-1.017,3.112
2.181,-1.028,3.068
1.742,-1.009,3.657
2.356,-1.010,2.902
2.075,-1.012,3.215
2.206,-1.030,3.090
2.394,-1.070,3.125
2.032,-1.008,3.540
2.197,-1.012,3.344
1.879,-1.029,3.683
2.371,-1.019,3.118
2.148,-1.031,3.126
2.005,-1.010,3.499
2.358,-1.036,3.083
2.034,-1.020,3.293
2.323,-1.030,3.057
2.298,-1.018,3.077
2.168,-1.031,3.409
2.090,-0.991,3.716
2.237,-1.017,3.338
2.389,-0.998,3.424
1.888,-1.054,3.772
2.273,-1.000,3.749
1.665,-1.018,3.509
1.966,-1.014,3.673
2.259,-0.995,3.210
2.471,-1.006,3.428
2.246,-0.992,3.652
2.363,-0.962,2.946
2.000,-1.029,3.172
1.741,-1.009,3.406
1.652,-0.937,3.515
2.155,-1.008,3.008
1.814,-1.019,3.371
1.992,-0.983,3.544
2.221,-1.015,3.035
2.261,-1.016,3.026
1.854,-1.030,3.737
2.008,-0.994,3.580
2.441,-0.987,3.299
2.357,-1.014,3.444
2.112,-1.021,2.995
2.118,-1.029,3.069
1.686,-0.997,3.540
2.185,-1.037,3.111
1.871,-1.013,3.446
1.853,-1.007,3.620
2.192,-1.025,3.317
2.337,-1.019,3.174
2.525,-1.025,3.336
1.890,-0.993,3.711
2.419,-0.982,3.182
2.390,-1.012,3.215
2.370,-1.048,3.455
2.399,-1.012,3.302
2.204,-1.019,3.621
1.980,-0.981,3.805
2.283,-1.011,3.565
2.121,-0.997,3.663
2.299,-1.033,3.434
2.336,-1.012,3.380
2.538,-0.998,3.337
2.260,-1.012,3.467
2.277,-1.022,3.433
2.085,-0.944,3.623
2.130,-1.029,2.956
1.751,-1.015,3.352
2.153,-1.039,2.949
2.401,-1.039,3.189
2.222,-1.026,2.897
2.070,-0.988,3.074
2.089,-0.983,3.542
2.083,-1.022,3.068
2.125,-1.029,3.033
1.967,-1.020,3.204
2.090,-1.015,3.087
2.207,-1.041,2.964
1.902,-1.015,3.681
1.945,-1.006,3.632
1.860,-1.014,3.719
2.269,-1.025,3.260
1.868,-1.020,3.698
1.898,-1.027,3.642
1.814,-1.028,3.359
2.026,-1.036,3.679
1.882,-1.019,3.747
1.798,-1.001,3.314
2.024,-1.030,3.609
2.302,-1.009,3.281
2.074,-1.013,3.016
1.991,-1.014,3.474
2.120,-0.966,3.046
2.012,-1.039,3.443
2.069,-1.021,3.148
2.165,-1.003,2.907
2.004,-0.984,3.433
2.055,-0.988,3.489
2.509,-0.996,3.252
2.453,-0.999,3.274
2.343,-0.927,3.324
1.987,-1.002,3.138
2.192,-1.022,3.086
2.140,-1.012,2.950
2.234,-1.024,2.907
2.049,-1.017,3.105
2.202,-1.052,3.006
1.871,-0.990,3.427
1.915,-1.010,3.458
2.239,-1.024,3.313
2.276,-1.017,3.397
2.367,-0.971,3.339
2.378,-1.019,3.417
2.284,-1.012,3.499
2.239,-1.005,2.830
2.476,-1.025,3.265
2.093,-1.024,2.993
2.249,-1.001,2.869
1.637,-1.004,3.518
2.351,-1.003,2.996
1.845,-1.003,3.581
1.951,-1.011,3.607
2.351,-1.040,3.140
1.867,-1.017,3.613
1.843,-1.000,3.648
1.934,-0.995,3.770
2.449,-0.982,3.215
2.134,-1.011,3.698
2.412,-0.995,3.422
2.330,-1.019,2.887
2.066,-0.983,3.725
2.047,-1.006,3.394
1.656,-1.006,3.619
2.020,-0.998,3.256
2.277,-0.992,3.346
1.996,-0.986,3.782
1.915,-1.032,3.560
1.903,-1.001,3.311
2.150,-1.018,3.635
2.033,-1.009,2.919
2.496,-1.023,3.329
1.891,-1.021,3.399
1.811,-1.035,3.387
1.661,-1.011,3.305
1.846,-1.020,3.380
2.078,-1.029,3.293
1.827,-0.995,3.801
2.220,-1.014,3.445
2.033,-1.007,3.798
2.509,-1.009,3.275
2.063,-1.032,2.860
2.293,-1.011,3.470
2.234,-1.018,2.785
2.094,-0.998,2.930
1.983,-0.990,3.048
2.433,-1.011,3.239
2.004,-1.015,3.270
1.789,-1.039,3.808
2.212,-1.035,3.369
2.172,-1.002,3.208
2.260,-1.029,3.310
2.322,-0.982,3.236
1.870,-1.014,3.546
2.265,-1.007,3.177
1.944,-1.017,3.556
2.240,-1.012,3.223
2.054,-1.018,3.254
2.081,-1.012,3.045
2.278,-0.995,3.466
1.900,-0.985,3.480
2.017,-1.027,3.020
1.986,-1.034,3.040
1.987,-1.014,3.783
1.906,-1.009,3.042
2.268,-1.004,2.979
2.110,-0.999,3.154
2.127,-1.027,3.122
2.171,-1.010,3.087
2.278,-0.982,2.891
2.037,-1.026,3.347
2.063,-1.005,3.544
2.097,-0.966,3.690
1.677,-0.992,3.695
1.784,-1.015,3.379
1.914,-1.022,3.108
2.401,-0.958,3.405
2.426,-1.002,3.278
2.120,-1.040,3.257
1.737,-1.040,3.226
2.101,-0.992,3.610
2.003,-1.020,3.454
1.872,-1.004,3.681
1.936,-0.940,3.612
1.693,-1.076,3.637
2.129,-1.029,3.199
1.989,-0.987,3.291
1.588,-0.932,3.528
2.068,-1.012,2.948
1.947,-1.017,3.103
1.955,-1.008,3.578
1.477,-0.949,3.376
2.140,-1.179,2.725
2.063,-1.028,2.883
1.682,-1.048,3.369
1.562,-0.998,3.517
2.288,-1.007,2.912
1.650,-1.015,3.491
2.191,-1.032,3.061
2.072,-1.058,3.186
1.611,-1.014,3.646
2.263,-0.957,3.522
2.522,-0.982,3.249
2.390,-1.002,3.074
2.496,-1.002,3.221
2.452,-1.016,3.177
2.445,-1.010,3.167
2.208,-1.014,3.384
1.846,-0.994,3.692
2.379,-1.006,3.152
2.150,-1.017,3.351
2.140,-0.980,2.816
2.320,-1.008,3.142
1.961,-0.984,3.001
2.350,-1.004,3.070
1.893,-1.001,3.511
2.019,-1.017,3.350
1.828,-1.020,3.492
1.849,-1.041,3.464
2.290,-1.011,3.040
1.600,-1.020,3.679
2.158,-1.015,3.294
2.345,-0.974,3.441
2.048,-1.012,3.371
1.977,-1.034,3.363
2.171,-1.013,3.450
2.211,-1.015,3.173
1.958,-0.996,3.392
2.246,-0.999,3.385
2.067,-1.023,3.615
2.061,-0.937,3.670
2.030,-0.973,2.895
1.945,-1.011,3.589
2.077,-1.016,2.993
2.279,-1.031,3.525
1.977,-1.048,3.812
1.917,-0.992,3.819
1.883,-1.004,3.854
1.905,-0.985,3.825
2.523,-1.015,3.197
2.073,-1.032,3.652
2.060,-1.016,3.626
2.309,-1.012,3.329
1.776,-1.004,3.836
2.126,-1.021,3.491
2.387,-1.004,3.216
2.218,-1.019,3.357
2.252,-1.038,3.319
2.030,-0.996,3.491
2.119,-1.015,3.380
2.276,-1.024,3.229
1.761,-1.008,3.703
2.107,-0.975,3.635
2.359,-1.008,3.396
2.193,-1.003,3.233
1.742,-1.014,3.644
2.043,-1.016,3.345
1.720,-1.005,3.641
2.190,-1.021,3.184
2.032,-1.026,2.826
2.092,-1.031,3.257
2.022,-0.955,2.894
2.012,-1.008,3.316
2.148,-1.014,2.807
1.870,-1.009,3.431
2.167,-1.026,2.817
2.052,-1.028,2.927
2.261,-1.014,3.027
2.154,-1.026,3.107
1.726,-0.979,3.458
1.999,-1.012,3.189
2.090,-1.030,3.085
2.019,-1.015,3.053
1.797,-0.994,3.242
1.792,-0.972,3.285
1.737,-0.999,3.381
1.790,-0.998,3.785
1.788,-1.004,3.824
1.882,-1.069,3.619
2.052,-1.015,3.033
1.962,-0.991,3.365
2.011,-1.029,3.284
1.848,-0.997,3.164
2.154,-1.009,2.769
1.916,-0.946,3.130
2.091,-1.017,3.405
2.244,-0.994,2.910
1.860,-1.023,3.676
1.667,-1.006,3.636
1.652,-0.949,3.573
1.548,-0.997,3.454
1.691,-1.022,3.639
2.035,-1.039,2.896
2.490,-1.008,3.286
2.373,-1.030,3.346
1.823,-0.994,3.369
1.648,-0.931,3.577
2.189,-1.025,3.455
1.987,-1.004,3.410
1.809,-0.999,3.790
1.917,-1.019,3.657
1.696,-1.003,3.759
2.191,-1.018,3.394
1.993,-0.993,3.517
2.269,-1.013,3.440
2.029,-0.997,2.849
2.189,-0.995,3.197
1.879,-0.985,3.070
1.937,-0.989,3.110
1.868,-1.008,3.385
2.045,-1.020,3.184
2.221,-0.987,2.914
1.556,-0.994,3.505
1.794,-1.010,3.313
1.963,-1.004,3.172
1.851,-1.011,3.220
1.675,-1.006,3.554
2.198,-0.989,3.505
1.850,-1.006,3.838
2.101,-1.026,3.597
2.024,-0.994,3.000
1.929,-1.018,3.741
2.235,-0.998,3.407
1.813,-0.945,3.790
2.196,-1.065,3.278
1.952,-1.004,3.444
1.892,-1.013,3.561
2.160,-1.011,3.470
1.896,-1.035,3.761
1.848,-1.002,3.119
2.019,-1.008,3.422
1.755,-0.989,3.618
2.031,-0.994,3.727
1.535,-0.985,3.480
1.781,-0.979,3.365
1.599,-1.013,3.622
2.005,-1.011,3.175
1.525,-1.013,3.429
2.075,-1.040,3.731
2.314,-1.022,3.469
2.458,-1.012,3.268
2.164,-1.019,3.516
1.864,-1.006,3.729
1.854,-1.007,3.664
1.910,-1.055,3.563
2.281,-1.016,3.220
1.805,-1.015,3.615
1.984,-1.009,3.328
2.027,-1.018,3.280
1.896,-1.024,3.382
1.894,-1.042,3.272
1.626,-0.848,3.535
2.248,-1.001,2.942
2.090,-1.043,2.985
2.132,-0.980,2.844
1.798,-1.023,3.748
1.872,-1.001,3.687
1.978,-1.002,3.590
1.678,-1.023,3.693
1.692,-0.987,3.543
1.924,-1.007,3.329
1.655,-1.005,3.513
1.631,-0.974,3.330
2.106,-1.047,3.457
2.120,-1.025,3.397
1.769,-1.063,3.887
1.826,-1.057,3.749
1.722,-1.021,3.614
1.629,-0.937,3.600
2.204,-1.055,2.905
1.635,-0.947,3.321
1.689,-1.024,3.640
2.120,-1.024,2.885
1.872,-1.047,3.922
2.001,-1.038,3.784
1.876,-1.024,3.878
1.911,-1.011,3.831
2.031,-0.988,3.673
2.472,-1.020,3.254
2.099,-0.980,2.939
2.067,-1.021,3.584
1.965,-1.019,3.674
2.026,-0.996,3.598
1.899,-1.029,3.685
1.958,-1.003,3.179
2.001,-1.021,3.588
1.941,-1.016,3.636
2.383,-1.023,3.224
1.984,-1.011,3.556
2.166,-1.010,3.384
2.138,-1.016,3.408
2.080,-1.011,3.399
1.720,-1.027,3.702
2.021,-1.033,3.309
2.086,-1.025,3.326
2.117,-1.021,3.206
2.371,-1.025,3.191
1.722,-1.009,3.459
2.049,-1.016,3.496
1.822,-1.007,3.358
1.806,-1.002,3.367
1.870,-1.001,3.711
1.968,-1.016,3.202
1.759,-0.981,3.341
2.222,-0.995,2.940
2.470,-1.017,3.266
2.137,-1.020,3.591
2.172,-0.970,2.852
1.945,-1.011,3.482
2.366,-1.024,3.221
2.153,-1.021,3.495
2.257,-1.025,2.974
2.207,-0.990,3.536
1.916,-0.948,3.390
1.589,-0.923,3.521
2.198,-0.992,2.968
2.039,-1.024,2.939
2.502,-1.013,3.331
1.650,-1.011,3.487
2.151,-1.024,3.638
2.249,-1.012,3.012
2.291,-1.014,3.488
2.155,-1.017,3.591
2.056,-1.004,3.255
1.729,-1.009,3.678
2.279,-1.046,3.432
1.903,-1.018,3.633
2.099,-1.026,3.580
2.268,-1.021,3.409
2.434,-1.020,3.240
2.102,-1.013,3.654
1.970,-1.013,3.827
2.255,-1.002,3.575
2.097,-1.019,3.504
1.883,-1.024,3.678
2.220,-1.021,3.376
1.842,-1.007,3.701
1.757,-1.008,3.736
2.142,-1.051,3.378
1.799,-1.006,3.251
1.892,-1.025,3.214
2.220,-1.008,3.038
2.119,-1.023,3.304
1.808,-0.991,3.570
2.260,-1.001,3.030
2.047,-1.024,3.224
1.992,-1.012,3.315
2.298,-1.011,3.050
1.702,-1.010,3.464
1.864,-1.024,3.486
1.697,-1.010,3.634
1.989,-1.014,3.475
1.848,-1.009,3.544
1.731,-1.009,3.716
2.170,-1.009,3.491
2.199,-1.009,3.003
2.003,-1.021,3.453
2.059,-1.015,3.547
2.021,-1.004,3.054
2.397,-1.010,3.204
2.037,-1.026,3.345
1.795,-1.011,3.615
2.012,-1.016,3.556
1.648,-1.027,3.759
2.244,-0.999,2.996
1.780,-1.011,3.641
2.147,-1.012,3.451
2.030,-1.017,3.847
2.048,-1.004,3.700
1.740,-1.008,3.404
2.513,-0.963,3.190
1.885,-0.988,3.876
2.242,-1.008,3.624
2.210,-1.021,3.048
2.329,-1.018,3.522
2.511,-1.009,3.336
1.808,-1.000,3.483
1.947,-1.004,3.590
1.966,-0.996,3.497
2.152,-1.009,3.351
1.777,-0.993,3.694
2.332,-1.012,3.210
2.003,-1.020,3.500
1.955,-1.013,3.581
1.934,-1.013,3.644
1.943,-1.014,3.738
1.619,-1.002,3.642
1.661,-0.950,3.555
2.096,-0.994,3.579
2.435,-1.014,3.227
2.318,-1.018,3.142
1.662,-1.009,3.729
1.750,-1.004,3.672
2.019,-1.003,3.543
2.076,-1.017,3.646
2.175,-1.016,3.582
2.439,-1.032,3.251
1.924,-0.971,3.934
2.053,-1.015,3.149
2.023,-1.015,3.154
1.706,-1.014,3.484
2.200,-1.001,3.043
2.283,-1.015,3.567
1.931,-1.021,3.885
2.062,-1.011,3.219
1.897,-1.012,3.313
1.951,-1.018,3.854
1.935,-1.005,3.314
2.428,-1.032,3.255
1.918,-1.007,3.892
2.081,-1.016,3.636
2.227,-1.014,3.607
2.226,-1.023,3.480
1.834,-1.017,3.572
1.790,-1.012,3.403
2.139,-1.022,3.039
2.278,-1.006,3.520
2.397,-1.019,3.190
2.037,-0.976,3.865
2.172,-1.008,3.450
1.789,-1.000,3.860
1.759,-1.000,3.833
1.717,-1.021,3.575
1.859,-1.000,3.801
2.124,-1.019,3.605
1.944,-0.988,3.119
2.539,-1.009,3.399
2.172,-1.010,3.795
2.259,-1.012,3.675
2.208,-1.004,3.744
1.947,-1.009,3.971
2.035,-1.001,3.908
2.241,-0.998,3.688
2.548,-0.989,3.367
1.924,-1.006,3.865
2.516,-1.009,3.448
2.128,-0.995,3.612
2.192,-0.998,3.072
2.051,-1.010,3.700
1.899,-1.015,3.381
2.164,-1.002,3.205
1.781,-0.998,3.836
2.301,-1.013,3.193
2.311,-1.027,3.205
2.225,-1.009,3.733
1.717,-0.993,3.840
1.915,-1.005,3.457
1.698,-1.010,3.672
1.954,-1.004,3.553
2.529,-1.028,3.448
2.303,-1.017,3.555
2.206,-1.025,3.622
1.995,-1.012,3.706
2.368,-1.019,3.256
2.079,-1.011,3.564
1.740,-1.012,3.811
2.194,-0.999,3.855
2.012,-1.016,3.484
1.923,-1.012,3.653
1.789,-1.016,3.591
2.278,-1.011,3.196
2.123,-1.000,3.956
2.248,-0.992,3.660
1.778,-1.014,3.801
1.753,-1.023,3.622
2.601,-1.001,3.431
2.066,-1.045,4.018
2.537,-1.009,3.492
2.317,-1.015,3.737
2.217,-1.010,3.843
2.593,-1.009,3.422
2.376,-1.012,3.664
1.987,-1.009,3.411
2.258,-1.011,3.212
